Breed4,Breed3,Breed2,Breed1,id
0.484472120386049,0.171841631719922,0.171841631719867,0.171844616174162,sample_50
0.249994413845337,0.24995146230313,0.249951468439803,0.250102655411731,sample_51
0.249917870957834,0.250246191343067,0.249918031844196,0.249917905854903,sample_52
0.249961055299072,0.249961055299098,0.249961378739196,0.250116510662634,sample_53
0.246355955425357,0.246355998084698,0.260931112625947,0.246356933863998,sample_54
0.249997860371226,0.250006411809255,0.249997860371226,0.249997867448294,sample_55
0.204939393938056,0.204940649471608,0.385177240029197,0.204942716561139,sample_56
0.447928431427754,0.184023837538264,0.184023837538264,0.184023893495718,sample_57
0.234603532551638,0.29618935487035,0.234603533682652,0.23460357889536,sample_58
0.249170163915245,0.252489507713628,0.249170163915245,0.249170164455882,sample_59
0.388231598506736,0.203896938877183,0.203896938876971,0.203974523739111,sample_60
0.249947375251904,0.249947375249665,0.249947375249651,0.250157874248779,sample_61
0.246716947204655,0.246716947204675,0.25984873205167,0.246717373539,sample_62
0.129746974529778,0.129746974843427,0.610753222826803,0.129752827799992,sample_63
0.248332549904535,0.246526000694842,0.246525999171847,0.258615450228776,sample_64
0.154640405072111,0.154676451060366,0.535805118670095,0.154878025197428,sample_65
0.249886697181999,0.249886431107812,0.249886431107812,0.250340440602377,sample_66
0.232569687418193,0.232570487944495,0.302288644441317,0.232571180195995,sample_67
0.0997224155871985,0.0997224390062337,0.700832484058425,0.0997226613481431,sample_68
0.247525894118723,0.247525923674671,0.257421549285888,0.247526632920717,sample_69
0.249953475864743,0.249953494340032,0.249953475864743,0.250139553930482,sample_70
0.237723427566274,0.286829488903898,0.237723427566274,0.237723655963555,sample_71
0.246971518208832,0.259085442297346,0.246971518208832,0.24697152128499,sample_72
0.249997394251532,0.249997391946374,0.249997391946313,0.250007821855782,sample_73
0.249919206672641,0.249919206672569,0.249919206672569,0.250242379982221,sample_74
0.246133221414301,0.261600330447085,0.246133221414301,0.246133226724313,sample_75
0.249250327428203,0.252248792031951,0.249250327428203,0.249250553111643,sample_76
0.229362970549034,0.229362974565642,0.311911065462543,0.229362989422781,sample_77
0.112435098920697,0.112435104606011,0.66269366828973,0.112436128183562,sample_78
0.101915415914177,0.101916849614249,0.694241136678294,0.101926597793279,sample_79
0.24879063705022,0.253623923595025,0.24879063705022,0.248794802304535,sample_80
0.237442991959145,0.28766224930802,0.237442991959145,0.23745176677369,sample_81
0.250058813786173,0.249902423340783,0.249902423340772,0.250136339532273,sample_82
0.248145723947672,0.248145734577958,0.255544332785232,0.248164208689137,sample_83
0.263151567744979,0.245586218205822,0.245586218205818,0.24567599584338,sample_84
0.249705060793722,0.249705080287185,0.250882213585789,0.249707645333304,sample_85
0.12232766956471,0.122347352942169,0.632958385888393,0.122366591604729,sample_86
0.225915409415449,0.225915413374378,0.322253454434079,0.225915722776095,sample_87
0.248521760547597,0.248522283906061,0.25443401137774,0.248521944168602,sample_88
0.249891853813447,0.249891853882653,0.24989185381345,0.25032443849045,sample_89
0.606933260116429,0.131021129670284,0.131021129670284,0.131024480543004,sample_90
0.242368695079278,0.272893914674488,0.242368695079278,0.242368695166957,sample_91
0.234936496200974,0.234936496200982,0.295188518007378,0.234938489590666,sample_92
0.261257230320796,0.246242420568603,0.246242420540969,0.246257928569632,sample_93
0.24965769937979,0.2496577008221,0.251015527559958,0.249669072238153,sample_94
0.123087596719298,0.123087616540409,0.630726836896717,0.123097949843577,sample_95
0.24828770903821,0.2482877091243,0.248287724760483,0.255136857077008,sample_96
0.249999870368605,0.249999870380223,0.249999870368605,0.250000388882567,sample_97
0.441573138886502,0.186142090537073,0.186142090537073,0.186142680039352,sample_98
0.249857870279967,0.249857870279976,0.249857870499857,0.2504263889402,sample_99
0.249668114989445,0.249668114990543,0.249668114989378,0.250995655030634,sample_100
0.249038298254898,0.249038298254992,0.252885090013514,0.249038313476596,sample_101
0.249970320398844,0.249970320715616,0.249970320398813,0.250089038486727,sample_102
0.249978121490753,0.250026928183816,0.249978121490757,0.250016828834674,sample_103
0.249927177332684,0.249927177332694,0.249927177332782,0.25021846800184,sample_104
0.643369950258479,0.118876109513852,0.118876109513851,0.118877830713818,sample_105
0.564695182941344,0.14508509864656,0.145085098646577,0.145134619765518,sample_106
0.196076726143382,0.411769339432454,0.196076726143382,0.196077208280782,sample_107
0.520789377316777,0.159736808824133,0.159736808824156,0.159737005034934,sample_108
0.249472651125286,0.249472646659114,0.249472646658749,0.251582055556852,sample_109
0.249580675619865,0.249580675606757,0.249580683246427,0.251257965526951,sample_110
0.24957824056504,0.249578075880498,0.249578075880498,0.251265607673963,sample_111
0.249886110755602,0.249886094924735,0.249886094924719,0.250341699394945,sample_112
0.158065311724681,0.158065311739037,0.525803974424954,0.158065402111329,sample_113
0.249910714366452,0.250267855003583,0.249910714366452,0.249910716263514,sample_114
0.247977776446873,0.25606653224214,0.247977824760902,0.247977866550086,sample_115
0.223953043177133,0.223953044704416,0.328140006967395,0.223953905151056,sample_116
0.137315316416087,0.137318771423267,0.588047771797259,0.137318140363388,sample_117
0.249541441534377,0.25137562263377,0.24954144153437,0.249541494297483,sample_118
0.534058010775526,0.155311750366305,0.155311750366293,0.155318488491877,sample_119
0.329768043460464,0.223409056047425,0.223409056047421,0.22341384444469,sample_120
0.249997773865584,0.250006678204957,0.249997773865584,0.249997774063875,sample_121
0.249884873810615,0.249884873809651,0.249884873809651,0.250345378570082,sample_122
0.249829868071793,0.249829871816398,0.250510076777892,0.249830183333917,sample_123
0.248732185390072,0.253803318445289,0.248732185390072,0.248732310774567,sample_124
0.249975485250237,0.249975485250237,0.249975485250238,0.250073544249288,sample_125
0.234855151031211,0.234855393979941,0.295433632035704,0.234855822953145,sample_126
0.297837827553815,0.234053747005543,0.234053747388143,0.234054678052499,sample_127
0.24998883444938,0.2499888344494,0.249988863739153,0.250033467362068,sample_128
0.249722642827948,0.249722643058463,0.249722642827912,0.250832071285677,sample_129
0.24971529431092,0.250853911334698,0.249715294352289,0.249715500002093,sample_130
0.242539836059699,0.242539422856958,0.242539421024801,0.272381320058542,sample_131
0.248954414916494,0.24895399219361,0.248953991082028,0.253137601807867,sample_132
0.249987078869609,0.249987083643213,0.249987080247152,0.250038757240027,sample_133
0.270184512632002,0.243253207256465,0.243253207256331,0.243309072855203,sample_134
0.223069623058053,0.223071711141852,0.330787385898653,0.223071279901442,sample_135
0.248835066308759,0.253494763409505,0.248835066308759,0.248835103972976,sample_136
0.487130962159811,0.17095563651309,0.170955636513068,0.170957764814031,sample_137
0.250075479651327,0.249970652578304,0.249970652577766,0.249983215192603,sample_138
0.249791998529146,0.249792623154588,0.250522307951443,0.249893070364824,sample_139
0.247672625358485,0.256982111506016,0.247672625358485,0.247672637777015,sample_140
0.0874944957533147,0.0874944973031816,0.737516448332595,0.0874945586109087,sample_141
0.319225545265071,0.226923012903597,0.226923012903037,0.226928428928296,sample_142
0.249994419464103,0.24999441889228,0.24999441889228,0.250016742751338,sample_143
0.184182589239956,0.184182589239995,0.447441151103249,0.184193670416799,sample_144
0.249890225670991,0.249890225778927,0.24989022573769,0.250329322812392,sample_145
0.290641507013335,0.236248246481708,0.236248246480933,0.236862000024025,sample_146
0.168592928251614,0.16859319362857,0.494219986419883,0.168593891699933,sample_147
0.245806619268944,0.262580079263646,0.245806622837686,0.245806678629724,sample_148
0.218803264541512,0.343589408167194,0.218803264541538,0.218804062749756,sample_149
0.249501540736927,0.249508463949156,0.249501540736839,0.251488454577078,sample_150
0.256243866468654,0.247916569274642,0.247916569274642,0.247922994982063,sample_151
0.249146504084122,0.252560468809542,0.249146504084122,0.249146523022214,sample_152
0.249995108597727,0.249995108590977,0.249995108590656,0.250014674220641,sample_153
0.249956226659489,0.249956226659489,0.249956226659489,0.250131320021533,sample_154
0.264331745571057,0.245215325823642,0.245215325823382,0.24523760278192,sample_155
0.249888731501228,0.250333785460414,0.249888731502269,0.249888751536089,sample_156
0.249974927736577,0.249974927736594,0.249974927739096,0.250075216787733,sample_157
0.0674984489834739,0.0674986077834471,0.797503603812685,0.0674993394203943,sample_158
0.249992533430511,0.250022392037099,0.249992533430511,0.249992541101879,sample_159
0.249953279006251,0.249953373111621,0.249953279006251,0.250140068875877,sample_160
0.249817962108012,0.249817965315727,0.249817962100939,0.250546110475323,sample_161
0.264044000478082,0.245090309926941,0.245090309926944,0.245775379668034,sample_162
0.854151712694812,0.0486160743330155,0.0486160743330155,0.0486161386391568,sample_163
0.239524794597044,0.239524797550448,0.281418836247983,0.239531571604525,sample_164
0.545826812072652,0.151389795027676,0.151389795027676,0.151393597871995,sample_165
0.246591223453433,0.260225650204883,0.246591223453433,0.24659190288825,sample_166
0.248104019931008,0.255687799219573,0.248104019931008,0.248104160918412,sample_167
0.55153149521092,0.149489480305147,0.149489480304997,0.149489544178937,sample_168
0.259363389824653,0.24410717322713,0.244107173234241,0.252422263713976,sample_169
0.249962942702169,0.249962392848915,0.249962392848915,0.250112271600001,sample_170
0.249952786251645,0.25014164078059,0.249952786251645,0.24995278671612,sample_171
0.247327837454329,0.258015997591167,0.247327837454336,0.247328327500168,sample_172
0.244344816230275,0.266965487479947,0.244344816230275,0.244344880059503,sample_173
0.244506078618809,0.244506100127299,0.26648170383341,0.244506117420483,sample_174
0.249945935542768,0.249945948770441,0.249945935542768,0.250162180144024,sample_175
0.033173191975092,0.0331731920512951,0.900474791675081,0.0331788242985316,sample_176
0.24963449117296,0.249634491171527,0.249634491456605,0.251096526198908,sample_177
0.249762272664941,0.250712891633264,0.249762273787645,0.24976256191415,sample_178
0.526444764858071,0.157773390411208,0.157773390411208,0.158008454319513,sample_179
0.312312361334108,0.229225124048974,0.229225124048714,0.229237390568204,sample_180
0.0965009739569512,0.0965009739802785,0.710496802249233,0.0965012498135376,sample_181
0.249916274137047,0.249916283043623,0.249916295008386,0.250251147810944,sample_182
0.803930989990598,0.0653486915724477,0.0653486915724476,0.0653716268645065,sample_183
0.249893421334669,0.249893423136349,0.250319734074242,0.249893421454739,sample_184
0.21906600196758,0.219067637271486,0.342796748258451,0.219069612502484,sample_185
0.249815558503581,0.250553303350811,0.249815558503581,0.249815579642027,sample_186
0.249481400987822,0.249481413427791,0.249481401133117,0.25155578445127,sample_187
0.248276214028985,0.25516998647807,0.248276214028985,0.248277585463959,sample_188
0.244451055688024,0.244452375838528,0.266637717425641,0.244458851047807,sample_189
0.258890305396577,0.247018405160738,0.247018404917779,0.247072884524906,sample_190
0.249960254841243,0.250119227615977,0.249960254841244,0.249960262701536,sample_191
0.249947387358908,0.250157828722963,0.249947387358908,0.249947396559221,sample_192
0.249461818791512,0.251606468208331,0.249461818791512,0.249469894208644,sample_193
0.952586452905999,0.0158028789051613,0.0158028789051598,0.0158077892836794,sample_194
0.354376548632003,0.215206717256511,0.215206717256511,0.215210016854974,sample_195
0.816018293152538,0.0613230323711111,0.0613230323711025,0.061335642105248,sample_196
0.248253313726504,0.255239838575537,0.248253313726504,0.248253533971455,sample_197
0.191555078729428,0.191555082948432,0.425333244577824,0.191556593744316,sample_198
0.0774906572114119,0.0774916410797153,0.767416909471791,0.0776007922370818,sample_199
0.217736062582586,0.217736062586699,0.346791433924546,0.217736440906169,sample_200
0.249957985689775,0.250126042892116,0.249957985689775,0.249957985728335,sample_201
0.224035195304407,0.224035195324134,0.327893158365983,0.224036451005477,sample_202
0.241980644848922,0.274058057571596,0.241980644848922,0.241980652730561,sample_203
0.249831774912106,0.249831774912044,0.249831774912006,0.250504675263844,sample_204
0.248337308795306,0.248337308799876,0.248337308795248,0.25498807360957,sample_205
0.254078872076443,0.248640287639292,0.248640287639292,0.248640552644973,sample_206
0.249010590324103,0.249010590324102,0.249010590325626,0.252968229026169,sample_207
0.167636528963796,0.167636528963876,0.497090108161341,0.167636833910987,sample_208
0.245691083070915,0.262926407684403,0.245691083070915,0.245691426173768,sample_209
0.339951359030479,0.220005643469292,0.220005643469285,0.220037354030944,sample_210
0.906036828075066,0.0313209763683973,0.0313209763683896,0.0313212191881469,sample_211
0.248812283975258,0.248812275196241,0.248812275196241,0.253563165632261,sample_212
0.162660363803305,0.512018476035429,0.162660363803305,0.16266079635796,sample_213
0.226278819000972,0.22627881920304,0.321150535062195,0.226291826733793,sample_214
0.249789736521666,0.250630766308641,0.249789736521666,0.249789760648028,sample_215
0.248961744177179,0.253114767248906,0.248961744177179,0.248961744396737,sample_216
0.249904221508558,0.249903827575542,0.249903827575542,0.250288123340358,sample_217
0.245956663094022,0.262130009711064,0.245956663094022,0.245956664100892,sample_218
0.274451573008062,0.241847617561255,0.241847617561255,0.241853191869429,sample_219
0.249807337548716,0.250577973440432,0.24980733757605,0.249807351434801,sample_220
0.245807560937577,0.26257731711509,0.245807560937577,0.245807561009756,sample_221
0.249999376112939,0.249999376218243,0.249999376128511,0.250001871540307,sample_222
0.24754392941432,0.257351178072125,0.24754392941432,0.247560963099235,sample_223
0.216194619161402,0.21619462269613,0.351416137123636,0.216194621018832,sample_224
0.248962634976087,0.248962636134089,0.248962635027012,0.253112093862811,sample_225
0.248888910456041,0.253301366362764,0.248888910456041,0.248920812725154,sample_226
0.246179950528561,0.246179950533846,0.261460147694836,0.246179951242758,sample_227
0.249664502723805,0.249664772710443,0.249664501836764,0.251006222728989,sample_228
0.231868018244519,0.304395904729431,0.231868018244519,0.231868058781532,sample_229
0.299723093581547,0.233425334067962,0.233425334067948,0.233426238282544,sample_230
0.217423615313163,0.217423760178228,0.347724932183783,0.217427692324825,sample_231
0.122182219852889,0.12218222698843,0.63345188962382,0.122183663534861,sample_232
0.212272334280309,0.212272334745471,0.36318170160018,0.21227362937404,sample_233
0.244947789802826,0.265152351991624,0.244947789802826,0.244952068402724,sample_234
0.249842435987127,0.250472691706009,0.249842435987127,0.249842436319736,sample_235
0.249869769321407,0.249869769297556,0.249869769297556,0.250390692083481,sample_236
0.243252755963343,0.243252755963364,0.270235784642699,0.243258703430595,sample_237
0.32668661168965,0.224436078619479,0.224436078619479,0.224441231071393,sample_238
0.246633177257234,0.260100186546453,0.246633177257234,0.246633458939079,sample_239
0.24770665546571,0.247706625148696,0.247706624324347,0.256880095061246,sample_240
0.249989597556828,0.249989597556828,0.249989597556828,0.250031207329517,sample_241
0.249998406422655,0.249998406420122,0.249998406420122,0.250004780737101,sample_242
0.231469543349601,0.231469543445768,0.305590617970477,0.231470295234154,sample_243
0.249256460971399,0.249256465250443,0.249256460971407,0.252230612806752,sample_244
0.531914583910613,0.156021885389196,0.156021885389196,0.156041645310996,sample_245
0.2488848296566,0.248885453551282,0.253338384888852,0.248891331903266,sample_246
0.249011673340996,0.252964979910714,0.249011673340996,0.249011673407294,sample_247
0.245624683612781,0.245624690865895,0.263125899881375,0.245624725639949,sample_248
0.249591954749862,0.249591954749848,0.249591954749847,0.251224135750443,sample_249
0.248329572818617,0.248329572818641,0.25500986769051,0.248330986672232,sample_250
0.126294609959989,0.126323001390524,0.621070398579949,0.126311990069538,sample_251
0.248513355755764,0.248513356305847,0.254458845274016,0.248514442664373,sample_252
0.249931599357502,0.249931599353546,0.249931599361599,0.250205201927353,sample_253
0.230139398784162,0.230139424670754,0.309563696815653,0.230157479729431,sample_254
0.249608132323671,0.251118454377011,0.249608190752765,0.249665222546554,sample_255
0.249681474971988,0.249681474972327,0.250953904312362,0.249683145743323,sample_256
0.244328973824462,0.244329089737047,0.267012913353421,0.24432902308507,sample_257
0.249712915434328,0.250859939347938,0.249712915434328,0.249714229783407,sample_258
0.235483395625122,0.293549222463902,0.235483395625122,0.235483986285853,sample_259
0.243731059886521,0.268746300732599,0.243731059886529,0.243791579494351,sample_260
0.249991429084554,0.249991429084558,0.249991429097946,0.250025712732942,sample_261
0.249992289734649,0.249992289734652,0.249992289734649,0.250023130796051,sample_262
0.248179301946215,0.248179301967749,0.248179574155619,0.255461821930417,sample_263
0.249887004563188,0.249887004563887,0.249887004563188,0.250338986309737,sample_264
0.239190955649646,0.239190955869753,0.282426870854984,0.239191217625617,sample_265
0.242066150002441,0.242066150007831,0.273801515979119,0.242066184010609,sample_266
0.249492232433433,0.251523025290223,0.249492232433433,0.249492509842911,sample_267
0.230654064648172,0.308036868947193,0.230654064648172,0.230655001756462,sample_268
0.249541963344054,0.251374050657234,0.249541963344054,0.249542022654657,sample_269
0.249995305275362,0.249995854972603,0.249995305275363,0.250013534476671,sample_270
0.249983539127916,0.250048594355995,0.249983539127916,0.249984327388173,sample_271
0.340385195657969,0.219857002133369,0.219857002223426,0.219900799985236,sample_272
0.245794582924162,0.262616244051205,0.245794582924372,0.245794590100261,sample_273
0.11879922789455,0.118799228082164,0.6436022541222,0.118799289901086,sample_274
0.249885392592102,0.249888094570825,0.249885392592392,0.250341120244682,sample_275
0.0817252598455633,0.08172879578325,0.754354453521336,0.0821914908498505,sample_276
0.239447555214995,0.281657264369664,0.239447555214995,0.239447625200346,sample_277
0.245210866146494,0.24521404534612,0.26429979848635,0.245275290021036,sample_278
0.162187088334477,0.162187088344928,0.513438592745461,0.162187230575133,sample_279
0.249772290513495,0.249772291250026,0.249772290513519,0.25068312772296,sample_280
0.249329417092519,0.249329417092521,0.252011705775064,0.249329460039897,sample_281
0.220927137291306,0.220927789125526,0.337217888589472,0.220927184993696,sample_282
0.21311190398858,0.360651876691161,0.213111903988581,0.213124315331678,sample_283
0.249925475500926,0.249925477933476,0.250214676760086,0.249934369805512,sample_284
0.249938822008706,0.249938822011448,0.249938822008706,0.25018353397114,sample_285
0.246153006206073,0.261540148800213,0.246153006206081,0.246153838787633,sample_286
0.24995826078631,0.250112410146433,0.249958260786311,0.249971068280946,sample_287
0.249141946042781,0.249140922274944,0.249140922275629,0.252576209406646,sample_288
0.249913798662962,0.249913798898881,0.24991379866296,0.250258603775197,sample_289
0.249884919615582,0.250345145278114,0.249884919615584,0.24988501549072,sample_290
0.239998817007674,0.239999283800347,0.239998806085057,0.280003093106923,sample_291
0.249798652574327,0.249798652458185,0.24979865245821,0.250604042509278,sample_292
0.219138563242259,0.219138563244583,0.342584301751869,0.21913857176129,sample_293
0.249934137395405,0.249934137395407,0.249934137395405,0.250197587813784,sample_294
0.249847618726958,0.249847606104035,0.249847606104035,0.250457169064973,sample_295
0.234488590919256,0.29653422533804,0.234488590919256,0.234488592823449,sample_296
0.248866064569917,0.24886604224892,0.248866042248865,0.253401850932298,sample_297
0.249517078996696,0.2514209876751,0.249517078996696,0.249544854331509,sample_298
0.246647942175727,0.246647942176064,0.260002031498544,0.246702084149665,sample_299
0.249989727535329,0.249989727535329,0.249989729241455,0.250030815687888,sample_300
0.158373334244195,0.158373334256788,0.524879383788528,0.158373947710488,sample_301
0.232344365645583,0.232344365982849,0.302966718881499,0.232344549490069,sample_302
0.249995015672341,0.250014952974069,0.249995015672341,0.249995015681249,sample_303
0.249751601262237,0.250744385541768,0.249751601262237,0.249752411933758,sample_304
0.318690467284243,0.226990738581853,0.22699073858185,0.227328055552055,sample_305
0.249648991609463,0.249648992229954,0.25105157359708,0.249650442563503,sample_306
0.249250674972166,0.249247153865183,0.249247153865183,0.252255017297468,sample_307
0.249985215267572,0.25004435419378,0.249985215267572,0.249985215271076,sample_308
0.249999146088289,0.249998976193025,0.24999897619304,0.250002901525647,sample_309
0.246587440408619,0.246587440410045,0.260237669193983,0.246587449987353,sample_310
0.122619107372446,0.122619860796122,0.632129127261037,0.122631904570395,sample_311
0.249149691753891,0.249149692187679,0.24914969175502,0.252550924303411,sample_312
0.238262905187835,0.238259326354579,0.238259326354315,0.285218442103271,sample_313
0.820079877072454,0.0599733675322083,0.0599733675322083,0.0599733878631297,sample_314
0.249852757723862,0.25044166113633,0.249852757723862,0.249852823415946,sample_315
0.400234417128207,0.199757610519733,0.199757610504945,0.200250361847115,sample_316
0.0819431597298701,0.0819431606588933,0.754166083958717,0.0819475956525194,sample_317
0.249625691787778,0.249625691784168,0.249625691784168,0.251122924643887,sample_318
0.23572015118435,0.292839527529015,0.23572015118435,0.235720170102284,sample_319
0.502410652716455,0.165847535610398,0.16584753561038,0.165894276062767,sample_320
0.249977588832358,0.249977588832358,0.249977588833077,0.250067233502207,sample_321
0.44918923847192,0.183603491657612,0.183603491657393,0.183603778213075,sample_322
0.248949081035696,0.253152661155053,0.248949081035696,0.248949176773556,sample_323
0.248841946553666,0.248844510345428,0.248841907349079,0.253471635751827,sample_324
0.249964341171621,0.250106799571642,0.249964341171633,0.249964518085104,sample_325
0.296545080325658,0.234478194811195,0.234478194796296,0.234498530066851,sample_326
0.242910903229242,0.242916010571444,0.271208765123558,0.242964321075756,sample_327
0.225241615227555,0.225241618851422,0.324270950512233,0.225245815408789,sample_328
0.249998340441148,0.249998342919994,0.249998344362143,0.250004972276716,sample_329
0.249998444763118,0.250004662981,0.249998444763118,0.249998447492765,sample_330
0.301556212582551,0.232810728431259,0.232810728438561,0.232822330547629,sample_331
0.248493479174674,0.254519562401086,0.248493479174674,0.248493479249567,sample_332
0.24935155048203,0.249351550325702,0.249351550325702,0.251945348866567,sample_333
0.249904441829381,0.249904441829381,0.249904441829381,0.250286674511856,sample_334
0.238744014060241,0.238748594731883,0.238744013957268,0.283763377250608,sample_335
0.138388136116593,0.138388136651737,0.584819549125054,0.138404178106616,sample_336
0.249946665032775,0.249946664105754,0.249946663677791,0.25016000718368,sample_337
0.12316932718378,0.123169327198134,0.630491715737785,0.123169629880302,sample_338
0.249630097319478,0.249630097319794,0.251109111977552,0.249630693383176,sample_339
0.203381467184291,0.203381467537588,0.389775956718912,0.203461108559209,sample_340
0.246853125815951,0.259440539182706,0.246853125815951,0.246853209185392,sample_341
0.249540650339624,0.251332938557257,0.249540650350987,0.249585760752132,sample_342
0.110374262119809,0.110374262204919,0.668876226607574,0.110375249067699,sample_343
0.578348165525431,0.140550428063135,0.140550428063134,0.1405509783483,sample_344
0.105467901815448,0.105467902867478,0.683596241771129,0.105467953545945,sample_345
0.249165732177536,0.249168189316185,0.2524997013974,0.24916637710888,sample_346
0.239972056972803,0.280083823929504,0.239972056972803,0.239972062124891,sample_347
0.249998021264115,0.249995714579787,0.249995714579714,0.250010549576383,sample_348
0.0731837342964689,0.0731837352347822,0.78044813264177,0.0731843978269787,sample_349
0.246578092040436,0.260264273922942,0.246578092040436,0.246579541996187,sample_350
0.248874905770266,0.248891002428383,0.25334548126224,0.24888861053911,sample_351
0.242493518885551,0.27251934521209,0.242493518885551,0.242493617016807,sample_352
0.249968344037954,0.249968344038033,0.249968344037949,0.250094967886064,sample_353
0.36965869125278,0.210111063461625,0.210111063411284,0.210119181874311,sample_354
0.249608693269057,0.251173875390816,0.249608693269059,0.249608738071069,sample_355
0.23392201402506,0.29823393520566,0.23392201402506,0.23392203674422,sample_356
0.250258896578086,0.249913520082691,0.249913520082697,0.249914063256526,sample_357
0.128184424441707,0.128184424453884,0.615443687078901,0.128187464025508,sample_358
0.452757049003059,0.182412106844054,0.182412106844054,0.182418737308833,sample_359
0.2497844119912,0.250646338591861,0.2497844119912,0.24978483742574,sample_360
0.248420771031194,0.248491186893939,0.254667081872782,0.248420960202085,sample_361
0.236787490394751,0.236787490394752,0.289637310764388,0.236787708446109,sample_362
0.249978322749759,0.249978322790849,0.249980975202099,0.250062379257293,sample_363
0.192580125566179,0.192580127093439,0.422258263619278,0.192581483721104,sample_364
0.255056862043378,0.248314378416954,0.24831437841695,0.248314381122718,sample_365
0.237974841926767,0.237974841930156,0.286075452754208,0.237974863388869,sample_366
0.249141905017091,0.252558296846045,0.249157887525673,0.249141910611191,sample_367
0.249811933423057,0.249811933423171,0.249811933423046,0.250564199730726,sample_368
0.249972171613957,0.24997217157942,0.24997217157942,0.250083485227204,sample_369
0.245798361678405,0.245798359083595,0.245798359069722,0.262604920168278,sample_370
0.229319045180989,0.311920523802932,0.229319045180989,0.22944138583509,sample_371
0.25672974598394,0.247756569808886,0.247756569808886,0.247757114398287,sample_372
0.145430572370009,0.145430572371086,0.563708251756851,0.145430603502054,sample_373
0.258000618021883,0.247332116421309,0.247332116421309,0.247335149135498,sample_374
0.514521584254095,0.161819907417715,0.161819907417713,0.161838600910477,sample_375
0.308568496332985,0.230467954493988,0.230467954494371,0.230495594678657,sample_376
